Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Paraguay,0.15994831,0.185853294,0.195662375,0.199475841,0.204676706,0.253379662,0.230279994,0.213013397,0.251132332,0.215834185,0.300877248,0.25021782,0.275370166,0.326833977,0.350068643,0.300879194,0.369060191,0.403505855,0.494153509,0.442010109,0.481919294,0.441637877,0.417159282,0.420047516,0.432711653,0.437424322,0.463014365,0.508698258,0.564601855,0.570970994,0.536943191,0.516538365,0.591486571,0.649933662,0.752128795,0.832629573,0.77018598,0.842320594,0.884811407,0.866486881,0.695683315,0.706728134,0.707622696,0.725821637,0.716846064,0.661206044,0.67757378,0.693306247,0.719800679,0.737248172,0.817267073,0.841915242,,,,
Pacific island small states,0.371994658,0.387059283,0.465582696,0.472397071,0.71614907,0.608679532,0.595719554,0.665805315,0.68935377,0.736919231,0.830989211,0.917731942,0.931404196,0.983521888,1.023830585,0.984307656,0.763014597,1.082733885,0.975876283,1.104798145,1.080964741,1.295279919,1.080177965,0.98476828,0.871721501,0.905970973,0.891964874,0.797198234,0.872364156,0.94523424,1.068772744,0.973259911,0.894786612,0.909620108,0.921992582,0.949575421,0.956588735,0.865921123,0.833855151,0.903879328,0.92936113,1.099851357,0.94671886,0.962604438,1.075071804,1.180594591,1.169709842,1.112855465,1.034520239,0.951303068,1.134343355,1.116647541,,,,
Post-demographic dividend,7.730736775,7.772293387,8.025037865,8.370393573,8.689789804,8.971039119,9.277791016,9.597215042,10.02288927,10.53013382,11.33733339,11.40899121,11.85324709,12.3465977,11.92724459,11.40679936,11.89457207,12.02783909,12.24555654,12.46459224,12.01309454,11.49595138,10.98839551,10.88811579,11.10944027,11.14240398,11.0469841,11.32357327,11.67585918,11.91724106,11.63739901,11.62990974,11.62794408,11.56328542,11.53909784,11.578613,11.79548386,11.76792508,11.69684833,11.78421759,12.01690749,11.90652905,11.89842617,12.00667167,12.06894802,11.99895992,11.83787078,11.85285389,11.52329904,10.71458555,10.99226658,10.73851578,,,,
French Polynesia,0.469628472,0.726984363,0.569859182,0.76009627,0.732325922,0.902622003,1.251018298,1.393028161,1.489713208,1.509929065,1.75889625,1.988907454,1.829175086,1.70829962,1.710530269,1.628292974,1.959463571,1.980492126,2.179182426,1.916910502,1.933791249,2.112327189,2.096952444,2.546358636,2.690041491,3.348705539,3.360128617,3.291136366,3.014893909,3.133720122,3.179533196,3.158390258,3.144127949,2.956846445,2.54768319,2.658234201,2.642195894,2.671569811,2.601164725,2.502846031,2.65828792,3.05487077,3.008043847,3.216459587,3.130939474,3.337769338,3.300898999,3.239386851,3.306029055,3.288268805,3.296763845,3.167952684,,,,
Qatar,3.72056057,3.141816766,3.393738765,99.57594044,92.96956451,85.56316713,78.73460839,77.62918258,76.1043496,71.23004658,69.22854869,76.7558828,82.71893816,87.73282856,68.28188785,66.67556729,59.76636606,54.43093162,54.84706642,69.96536805,58.55004805,51.8444405,44.56079165,36.43571114,36.13427155,33.43150233,33.38105471,27.16508042,26.79395916,30.93963443,24.71202658,36.43461125,54.73525532,62.42811916,61.03533066,61.52421764,62.17646289,68.70075519,59.06042456,55.03941168,58.52216941,49.4733103,44.89616607,54.11331034,60.63781526,61.98975773,57.39889605,55.33679996,48.60161977,44.83640145,42.63907601,44.01892637,,,,
Romania,2.903812021,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.839647231,8.840159938,8.695110531,8.878868589,8.35419784,8.540541384,8.843110512,9.244904383,9.228068093,9.245609624,6.8469487,5.979301257,5.407607363,5.302368771,5.077610498,5.603084737,5.601094681,5.074362935,4.542174901,3.988948711,4.009474191,4.322797745,4.241675478,4.446939432,4.447221364,4.487669353,4.840827017,4.866509869,4.658143211,3.997649195,3.918410158,4.210560124,,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00130636,13.07031684,11.46810148,11.01468731,10.90580737,10.33597765,10.14651935,10.41996247,10.62857136,10.67299468,10.71986314,11.09566701,11.12645581,11.25769343,11.67160861,11.67743817,12.01913064,11.02611624,12.19843743,12.64732823,,,,
Rwanda,0.036252175,0.046509268,0.027647384,0.027180751,0.011598121,0.014745416,0.013257903,0.011800265,0.015594257,0.016116065,0.015626923,0.01611516,0.01656899,0.016983738,0.01735104,0.040378366,0.059490591,0.057591861,0.060297749,0.059780487,0.096297531,0.113172452,0.110950452,0.122896305,0.107934488,0.100696212,0.093239566,0.091370567,0.098853942,0.09523232,0.074756947,0.068969579,0.072652543,0.078574106,0.078893266,0.078143268,0.078780187,0.076652775,0.069206391,0.067198865,0.065826007,0.06383813,0.06226879,0.059945416,0.059808657,0.058618397,0.057203516,0.058789064,0.055661387,0.057430655,0.05735438,0.062874197,,,,
South Asia,0.243844208,0.256985762,0.276990098,0.292819941,0.281602513,0.302293264,0.305354733,0.301945461,0.32277708,0.320747749,0.320068566,0.325770061,0.329174986,0.333587938,0.337094391,0.357266607,0.363165126,0.419441841,0.414981287,0.424913012,0.437810558,0.459782855,0.478536107,0.506037446,0.512315718,0.549499406,0.573996279,0.599519289,0.632658256,0.672036888,0.690426462,0.71692834,0.746143136,0.759856463,0.792649296,0.823795209,0.881440366,0.897858657,0.902846497,0.94335991,0.964049614,0.963722565,0.967854793,0.992565584,1.03403121,1.06104481,1.118051251,1.17769966,1.278386632,1.372780549,1.34933579,1.409508,,,,
Saudi Arabia,0.655055537,0.846589343,1.433898337,1.537705603,1.50681157,0.871394521,1.278708616,4.908764211,5.399962856,6.302110146,7.760119862,9.810979337,11.02207657,14.20482969,14.02161699,11.21813856,12.94408512,14.24604443,13.10512541,14.81621724,17.08925829,16.62334782,14.05623804,13.46327437,12.28612865,12.92191387,14.6169121,13.02427205,13.29167047,12.88588816,13.32083067,15.85312069,16.41142883,17.54102369,16.81876453,12.53091886,13.38506499,10.91586719,10.22946363,10.87389519,13.88049437,13.50485586,14.39939718,14.01121668,16.45499423,16.06944635,17.02356826,15.08749877,15.63931332,17.69022548,18.97762597,18.07245072,,,,
Sudan,0.129783714,0.128810196,0.134379626,0.147903283,0.159284213,0.202254536,0.214127207,0.250771073,0.237411935,0.310545184,0.349795297,0.348436322,0.364915422,0.357025948,0.362399256,0.261780729,0.224473193,0.220178108,0.192456248,0.193238285,0.19601397,0.184043369,0.186953328,0.184555471,0.160268905,0.18072673,0.183360631,0.140880448,0.198644125,0.150011347,0.215714303,0.202816253,0.173492021,0.102704393,0.152046098,0.152666264,0.137465512,0.169602368,0.142910349,0.150670884,0.159133714,0.178055693,0.220598608,0.239590405,0.29215001,0.26709064,0.278837922,0.308883977,0.318940846,0.343430682,0.341750839,0.349548724,,,,
Senegal,0.260810811,0.249290933,0.242542279,0.2497509,0.260456564,0.464239796,0.45809809,0.181319272,,0.120030886,0.310382967,0.31117013,0.324568115,0.335354502,0.388663489,0.526797825,0.352718851,0.434896875,0.497072755,0.534741356,0.60187611,0.575977878,0.51876284,0.434280736,0.529548489,0.415796835,0.401049624,0.358314896,0.388375287,0.507363654,0.423592076,0.441957794,0.435502187,0.436433792,0.460368778,0.401188486,0.418408853,0.356167681,0.365257604,0.384710034,0.399404376,0.42801874,0.437662912,0.469656021,0.481487398,0.519999035,0.413622745,0.448464475,0.444968124,0.464873613,0.638487724,0.58833415,,,,
Singapore,0.846367833,1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.348804797,1.546459345,2.693750497,3.527860465,8.778174018,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02164051,10.60068027,11.24154665,13.05373059,12.22547627,12.21414335,12.81463745,11.74850772,12.68584397,14.29189898,15.40506516,15.12729041,15.55924943,16.48642737,19.11875528,13.36639773,15.0667812,18.24014775,14.5887702,12.64782052,12.16662434,11.97221516,11.3102312,7.566013727,6.833825574,7.116921432,6.997632098,3.965405127,4.927577946,4.778242444,2.655230176,4.320161437,,,,
Solomon Islands,0.093332428,0.120820738,0.1172802,0.113826312,0.138078276,0.187574444,0.182014791,0.227052575,0.24458733,0.236770061,0.251646994,0.286804962,0.318686667,0.368020786,0.354227264,0.303297544,0.310697661,0.387963951,0.289473562,0.493528633,0.445228824,0.568913321,0.490912853,0.561712005,0.544357279,0.555177265,0.552326374,0.56244684,0.534580726,0.532048619,0.51739143,0.50301156,0.48895704,0.464464344,0.440984968,0.449142068,0.436739047,0.424757607,0.413194738,0.411181629,0.400195472,0.40692977,0.396302079,0.402558967,0.392457207,0.382869599,0.373782025,0.387510034,0.378784688,0.377551397,0.376333439,0.368304169,,,,
Sierra Leone,0.327755728,0.131072782,0.145725026,0.163165175,0.132272037,0.121028342,0.127100293,0.10544088,0.158112465,0.447780071,0.347133486,0.313897189,0.260336698,0.202926163,0.192159782,0.189586878,0.159670309,0.177848942,0.241070064,0.22480755,0.197226807,0.219645696,0.171730019,0.20912778,0.182460991,0.191494107,0.189046993,0.135447977,0.120908881,0.096444985,0.098875969,0.118952867,0.074661851,0.074396792,0.090283704,0.091727385,0.100451259,0.102087123,0.09454747,0.089149109,0.104753135,0.134682069,0.137652827,0.140440618,0.131758412,0.107740841,0.139876038,0.119033972,0.120200375,0.115584129,0.12570608,0.152044168,,,,
El Salvador,0.224301883,0.20506597,0.22168368,0.373279817,0.396663947,0.325663529,0.396746046,0.342459705,0.362724581,0.333581327,0.389830758,0.401249106,0.434859813,0.497441277,0.486646877,0.508381505,0.521607471,0.528598922,0.541459929,0.531454355,0.46621708,0.394126642,0.374288902,0.397365931,0.330803991,0.403889751,0.399312107,0.484879604,0.482954726,0.499381103,0.498514303,0.607080872,0.635859553,0.712340763,0.801325323,0.944842159,0.86746945,1.012043814,1.013270398,0.986643604,0.988073648,1.017645958,1.028130666,1.110491077,1.074399389,1.085202026,1.147251739,1.165689677,1.090169563,1.070009174,1.044537988,1.103998574,,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,0.030598466,0.031267464,0.03698959,0.034955198,0.045193598,0.043006843,0.044317807,0.070448324,0.046514297,0.047659754,0.062794376,0.0537781,0.067240162,0.074867993,0.090553843,0.129447262,0.11277419,0.168149126,0.105384541,0.084687325,0.133680323,0.043991823,0.114602192,0.150828165,0.116969659,0.141400446,0.151919461,0.161878491,0.162195804,0.152270098,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,,,,,0.070009191,0.066015178,0.074959088,0.073895549,0.071997347,0.07016161,0.068384733,0.068326521,0.065850768,0.063880736,0.06391226,0.05870688,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058387624,6.300834457,6.292016689,6.799114997,,,,
Sub-Saharan Africa (excluding high income),0.550742102,0.562509798,0.568512068,0.581883627,0.623460989,0.675353513,0.672338129,0.681821066,0.682420422,0.720151353,0.773891595,0.867914407,0.89139655,0.922494767,0.953287186,0.90088235,0.921920947,0.904151837,0.894064226,0.98027292,0.986434934,1.023913862,1.050399936,1.037324833,1.082038191,1.077945111,1.061522865,1.015750437,1.051066496,0.972502351,0.889637959,0.882749254,0.858532147,0.857418722,0.842560002,0.843907433,0.84693933,0.84109597,0.813758014,0.804224753,0.83303609,0.814107713,0.800626593,0.816349527,0.882481594,0.830616467,0.851015702,0.860274173,0.874410527,0.843979542,0.823897803,0.838353939,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,0.550663987,0.562429567,0.568430701,0.581800193,0.623368448,0.675250007,0.672234474,0.681714899,0.682313571,0.72003665,0.773842445,0.867857213,0.891368799,0.92246981,0.953276258,0.900889303,0.921985658,0.904225646,0.894114645,0.980423563,0.986509996,1.0239875,1.05042827,1.037388438,1.082090899,1.078113298,1.061720207,1.016027544,1.051321273,0.97283561,0.889731795,0.882896792,0.858718843,0.857591856,0.842774229,0.844113479,0.847150036,0.841650024,0.814339969,0.804904695,0.833770933,0.814938962,0.801297937,0.817017602,0.883379153,0.831432492,0.851862349,0.860981437,0.875157612,0.844765897,0.824603263,0.838937745,,,,
Small states,0.901795526,1.227871261,1.472537755,1.444749036,1.892613996,1.952542579,1.903041141,2.184879325,2.319723989,2.30854005,3.487429862,3.900302565,4.237436597,5.006165543,4.540757667,4.571894987,4.729047957,5.059602854,5.242501074,5.30604373,5.158117918,4.373696167,4.306732989,3.830450326,3.910079204,4.11535801,3.877552091,3.875636484,3.909091884,4.232907788,4.198703563,4.46437506,4.9001158,4.915375762,4.948126671,4.970444695,5.047265254,5.16809485,4.885087092,4.830775336,5.040444337,4.883575562,4.866598251,5.247969995,5.586784554,5.756534591,6.360911499,6.947345947,6.886327748,6.56447782,6.82855339,6.964233151,,,,
Sao Tome and Principe,0.171208466,0.170428667,0.170746093,0.114270579,0.171331122,0.169776379,0.16653799,0.162079736,0.209423187,0.203045404,0.197546161,0.144770954,0.14188248,0.185609799,0.227283997,0.221954556,0.3455807,0.335513976,0.366313336,0.35620386,0.424810169,0.45389749,0.483028006,0.548486813,0.503951075,0.531156754,0.48724422,0.478613514,0.436275945,0.428030133,0.419731455,0.411311475,0.402810403,0.394467476,0.386569682,0.379262336,0.372586873,0.366389978,0.360368601,0.354162642,0.347547461,0.366692142,0.41004997,0.45099312,0.489808458,0.502833897,0.538631022,0.526920482,0.515547541,0.548308572,0.579406601,0.587909256,,,,
Suriname,1.492233733,1.438810825,1.616051317,1.69050647,1.873264292,2.398256173,3.214054764,3.805471055,4.036671439,4.148359661,4.335986403,4.605658863,4.700800931,5.724367571,4.389102831,5.571519174,5.530414979,5.261017081,6.624608881,6.338877276,6.539965323,5.591708436,5.148002846,3.764969527,4.229492589,4.30402537,4.669193815,4.584752915,4.791372231,4.637213127,4.436944616,5.050114404,4.986618568,5.003924335,4.936410514,4.893939394,4.696380273,4.639670342,4.612008322,4.525570971,4.424036559,4.695359451,4.645294496,4.609684173,4.69886085,4.852076935,4.939088986,4.897112104,4.84197988,4.829500002,4.621427372,3.649913361,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.367545917,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.532016271,7.547335376,7.530604813,7.504259702,,,,
Sweden,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.606000495,5.518421481,,,,
Swaziland,0.094501379,0.010256711,,,0.028755146,0.205980202,0.50258538,0.552530147,0.659991569,0.701763164,0.822484995,0.871349874,0.807406576,0.761044763,0.621406471,0.652415394,0.625763224,0.619904205,0.775318909,0.764304202,0.771842625,0.702338914,0.682544151,0.412087545,0.49054837,0.623734925,0.623817689,0.568625662,0.544547326,0.523362681,0.49305459,0.367837403,0.290792304,0.142527078,0.512637375,0.471968845,0.346398092,1.194699829,1.179920365,1.182507101,1.116942038,1.064515499,1.040264463,0.957239724,0.941222626,0.922856455,0.908384338,0.937064096,0.950321127,0.890557455,0.869767204,0.864988313,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.601860126,0.784832703,0.832186998,0.940803202,0.98442953,1.328973379,1.366023129,1.228044716,1.902868195,1.480465839,1.520221717,1.282167832,1.491840825,1.479910914,2.230667656,2.431088587,2.950681765,2.87616198,3.382256298,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.483493573,2.54329534,5.264385209,5.487989245,6.293321726,6.87017293,7.812504618,6.440250896,6.643115942,8.934145455,8.315995175,8.669030733,7.546775958,7.970272322,8.485119934,7.679581152,6.835706362,,,,
Syrian Arab Republic,0.701817876,0.646399567,0.654416563,0.714139971,0.835932809,0.681321623,0.881376155,0.79920877,0.999881608,1.174380361,1.043969071,1.346362817,1.137351483,1.117254659,1.322022489,1.478629032,1.758822695,1.813064375,1.82005109,2.60617582,2.322747728,2.871222687,2.547270265,2.807081998,3.208518556,2.779664478,2.844900849,3.184792891,3.149560234,2.859290244,3.007746352,3.369871672,3.369943563,3.474817624,3.481289575,3.069828541,3.00278647,2.703790044,3.229658913,3.279365006,3.121447409,2.92228095,2.298465641,3.137147741,2.892196561,2.792388308,2.861435589,3.421673064,3.360814123,3.012318451,2.971741072,2.813054935,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717425329,0.688983529,0.665638047,0.857076078,0.821000784,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.762099309,6.094874665,5.940523027,6.152486045,6.010149084,,,,
Chad,0.018319148,0.016769326,0.027011966,0.028785393,0.030484962,0.032118858,0.025000571,0.034149083,0.035614369,0.045198329,0.034206048,0.040335817,0.031708993,0.041278891,0.037581949,0.044841371,0.043936478,0.046540236,0.044818627,0.045615147,0.046316972,0.045330868,0.043543007,0.042515458,0.043662797,0.03528281,0.035661969,0.036607124,0.011817325,0.017797043,0.024618909,0.011326709,0.013859148,0.015100597,0.015159372,0.014664577,0.014684167,0.015168779,0.014648802,0.015046042,0.021096635,0.019893465,0.018738068,0.040772689,0.038896151,0.039700606,0.039049501,0.042863011,0.045756274,0.042689415,0.043462549,0.043830424,,,,
East Asia & Pacific (IDA & IBRD countries),0.949353892,0.694360645,0.560754274,0.543706568,0.538000611,0.571007695,0.612958801,0.51873719,0.552094423,0.648509271,0.817967822,0.89598355,0.926411243,0.948329575,0.941646219,1.057293205,1.088335004,1.181118106,1.292100128,1.30353055,1.266536625,1.239273545,1.31560735,1.364904464,1.448078257,1.541012756,1.590601914,1.666409185,1.756913051,1.761017416,1.796704356,1.881635015,1.95114942,2.066044924,2.163860292,2.329053749,2.419017149,2.423139239,2.256270463,2.250156827,2.308313285,2.365678329,2.477063483,2.940316207,3.363214737,3.618629067,3.924452728,4.128621714,4.264431634,4.609974509,4.89089145,5.330807058,,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.559514044,8.828456485,7.803819512,7.590115204,7.464780034,7.015761798,6.857147547,6.854404366,6.932154138,6.96838292,6.992458476,7.256637135,7.300620257,7.340337291,7.626678556,7.712759098,7.819047863,7.126913555,7.750849285,7.98965575,,,,
Togo,0.04176239,0.057385536,0.054569873,0.065170616,0.079426162,0.077261809,0.101285266,0.106722646,0.099883286,0.118935048,0.130003437,0.144286786,0.177837447,0.17512357,0.160272135,0.129310094,0.13094,0.183454394,0.138056828,0.523094998,0.264158322,0.222987613,0.251582424,0.180540237,0.193838595,0.169090331,0.210418297,0.220709013,0.221280747,0.226928849,0.204317098,0.216990176,0.209839683,0.21203813,0.19910809,0.222538831,0.241242257,0.218890638,0.252140513,0.323627088,0.278331027,0.232198805,0.239597746,0.276938269,0.257366421,0.239943071,0.213027516,0.239676702,0.285947797,0.270613774,0.269107041,0.319443622,,,,
Thailand,0.135585899,0.146943964,0.173129693,0.185876631,0.242239551,0.234151126,0.289095946,0.360202673,0.49148481,0.406445895,0.416856903,0.506996471,0.559033986,0.60886946,0.58765087,0.576534275,0.66330279,0.724054056,0.772013732,0.791514277,0.846998833,0.787158397,0.769491254,0.845959176,0.89957509,0.935255919,0.93773426,1.054934555,1.219717469,1.413508129,1.693683193,1.838947637,1.994194341,2.244867961,2.477231531,2.827680548,3.122393535,3.189315169,2.792862527,2.949802786,3.004394232,3.187444917,3.367423073,3.582350264,3.858213428,3.889368866,3.992198458,3.994687144,3.984059667,4.198511915,4.470426149,4.534491734,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.307270034,0.920537096,0.412830894,0.423481371,0.482284027,0.362575167,0.415352474,0.413386431,0.36159312,0.364344122,0.293633921,0.317704421,0.38448718,0.358851867,0.382552666,0.463345439,0.409462437,0.382774553,0.373872943,0.35894763,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.464408949,7.125628865,8.350223855,8.266491006,7.349139933,6.955136208,6.026994787,7.812127944,7.856311088,8.618545082,8.727930825,9.054611238,9.206388246,9.584880616,9.722724787,11.53562168,11.55757176,10.11066086,11.35811103,12.18366658,,,,
Latin America & the Caribbean (IDA & IBRD countries),1.295043428,1.295189143,1.329124336,1.298581613,1.365159416,1.375732528,1.411265801,1.475755358,1.537612501,1.621992038,1.743864468,1.779162793,1.82207759,1.938811216,2.007337604,1.981286506,2.036909845,2.068598734,2.19169568,2.297066811,2.362832431,2.296735497,2.30457081,2.169798165,2.134385524,2.153811005,2.191599985,2.258494738,2.265078029,2.356486491,2.218539128,2.233114891,2.230019347,2.265940714,2.323789609,2.311294685,2.37700924,2.469557493,2.577434319,2.597766508,2.525637464,2.550175821,2.529164823,2.537128085,2.532829909,2.618747589,2.681448237,2.736346634,2.831835428,2.720312529,2.825964881,2.868291615,,,,
Middle East & North Africa (IDA & IBRD countries),0.859505378,0.841563117,0.850062509,0.905331335,0.994740028,1.141000484,1.320113024,1.307139118,1.620506246,1.607666252,1.651118621,1.714192635,1.749244036,1.974539828,1.987208903,1.977204438,2.285157506,2.311980753,2.391324541,2.422513694,2.192755286,1.977936414,2.056585061,2.223286543,2.329044176,2.354988026,2.336010608,2.4111897,2.519970791,2.525565599,2.490074062,2.572603032,2.614371968,2.68154052,2.807798975,2.864275117,2.837365662,2.744761132,3.012982504,3.200298369,3.164019958,3.201429199,3.162792566,3.328865416,3.470357227,3.616808468,3.676652441,3.656710365,3.822542141,3.875243089,3.915812149,3.913951847,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180309934,0.173598686,0.18284831,0.179754718,0.1803952,0.180962382,0.185016931,0.174891045,0.171932157,0.16364808,,,,
Tonga,0.178587662,0.172591779,0.166040299,0.159434783,0.153309085,0.147936474,0.143266438,0.185558142,0.180872053,0.132735675,0.304243214,0.214394294,0.254803182,0.295096856,0.251138582,0.373561072,0.328665218,0.324887038,0.401379159,0.43702532,0.433698539,0.510112143,0.469711687,0.508355105,0.508013811,0.507391994,0.506346458,0.582686257,0.735878749,0.733840304,0.809305112,1.000398724,0.73016422,0.882856006,0.958161751,0.994295487,0.800704972,1.025723639,0.907888629,1.129489312,0.973891193,0.894081313,1.037078935,1.178081642,1.09761938,1.127099486,1.264395559,1.112636906,1.17696662,1.276514272,1.128882988,0.983561959,,,,
South Asia (IDA & IBRD),0.243844208,0.256985762,0.276990098,0.292819941,0.281602513,0.302293264,0.305354733,0.301945461,0.32277708,0.320747749,0.320068566,0.325770061,0.329174986,0.333587938,0.337094391,0.357266607,0.363165126,0.419441841,0.414981287,0.424913012,0.437810558,0.459782855,0.478536107,0.506037446,0.512315718,0.549499406,0.573996279,0.599519289,0.632658256,0.672036888,0.690426462,0.71692834,0.746143136,0.759856463,0.792649296,0.823795209,0.881440366,0.897858657,0.902846497,0.94335991,0.964049614,0.963722565,0.967854793,0.992565584,1.03403121,1.06104481,1.118051251,1.17769966,1.278386632,1.372780549,1.34933579,1.409508,,,,
Sub-Saharan Africa (IDA & IBRD countries),0.550663987,0.562429567,0.568430701,0.581800193,0.623368448,0.675250007,0.672234474,0.681714899,0.682313571,0.72003665,0.773842445,0.867857213,0.891368799,0.92246981,0.953276258,0.900889303,0.921985658,0.904225646,0.894114645,0.980423563,0.986509996,1.0239875,1.05042827,1.037388438,1.082090899,1.078113298,1.061720207,1.016027544,1.051321273,0.97283561,0.889731795,0.882896792,0.858718843,0.857591856,0.842774229,0.844113479,0.847150036,0.841650024,0.814339969,0.804904695,0.833770933,0.814938962,0.801297937,0.817017602,0.883379153,0.831432492,0.851862349,0.860981437,0.875157612,0.844765897,0.824603263,0.838937745,,,,
Trinidad and Tobago,3.042576086,5.318140742,8.22557013,1.466683323,4.201774216,5.694904424,4.408841377,5.009898285,4.338359103,4.164175142,9.512532823,8.47383423,8.509402916,9.565009556,10.08096569,9.512932939,15.52742491,15.55665122,14.54124763,15.642726,15.60651262,15.65496453,16.44343259,14.31796662,15.1731235,17.72533915,14.68282839,14.65888192,13.16892745,13.3007593,13.87987518,17.11397456,16.95877044,13.51687065,15.87849632,16.70748151,17.30974717,15.25350903,15.30065962,18.03954519,18.84428146,19.76183193,21.30455143,21.72980767,23.87676506,22.75523562,35.63049125,36.8167629,35.45529782,36.56944789,38.33784104,37.14005424,,,,
Tunisia,0.409210934,0.413219709,0.412987372,0.438885211,0.608626004,0.532229806,0.60995309,0.638870928,0.729217813,0.766750589,0.730252974,0.808997391,0.894875928,0.896214474,0.982544075,0.988802531,1.018550977,1.147475938,1.238388743,1.41118106,1.487133929,1.500322874,1.415754792,1.63723944,1.639659356,1.644512167,1.610172285,1.528880767,1.586248073,1.662861143,1.626999657,1.862110553,1.769596697,1.92500175,1.814362999,1.756639352,1.84372724,1.83889212,1.928717924,1.938613247,2.085612248,2.157125878,2.139888911,2.159251001,2.245079437,2.259653006,2.270173481,2.357974494,2.403507634,2.374157343,2.535619365,2.402455639,,,,
Turkey,0.610472837,0.615079033,0.748240893,0.765934318,0.869389659,0.88350566,0.994606735,1.033139072,1.093926523,1.142442561,1.226269354,1.340519914,1.476537446,1.591944715,1.597384621,1.676582979,1.838406196,1.988590819,1.841493162,1.761191592,1.72560127,1.777485936,1.891140647,1.923452098,1.990035479,2.170012253,2.328924743,2.538793912,2.423140289,2.625318852,2.701354922,2.70663221,2.743328079,2.806276561,2.722651321,2.938621811,3.165692135,3.287324985,3.270268939,3.158668771,3.417943997,3.031232765,3.158284495,3.307954341,3.365828062,3.498208379,3.807813745,4.094888791,4.055396583,3.898959122,4.121154855,4.364167326,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
